"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SG_UF";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"SG_PARTIDO";"NM_PARTIDO";"NR_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_SITUACAO_CANDIDATURA";"DS_DETALHE_SITUACAO_CAND";"DS_SITUACAO_JULGAMENTO";"DS_SITUACAO_CASSACAO";"DS_SITUACAO_SUBSTITUICAO";"DS_OCUPACAO";"ST_REELEICAO";"NM_MUNICIPIO_NASCIMENTO";"SG_UF_NASCIMENTO"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540658";"55190";"GIORDANI KRUG CAMPOS RAMOS";"GIO KRUG";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"POLICIAL MILITAR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540656";"55100";"MARCIO LUIS LISSEMERKI FERREIRA";"MARCIO FERREIRA";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"REPRESENTANTE COMERCIAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540657";"55678";"JORGE CLADISTONE POZZOBOM";"JORGE POZZOBOM";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ADVOGADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540662";"55123";"NERI ANDRADE PEREIRA JUNIOR";"NERI O CARTEIRO";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"VEREADOR";"";"";"SC"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540647";"55055";"MATEUS JOSE DE LIMA WESP";"MATEUS WESP";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"PROFESSOR DE ENSINO SUPERIOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002552766";"35077";"CRISTIAN DE SOUZA";"CRISTIAN CORAÇÃO HUMANO";"DEMOCRATA";"DEMOCRATA";"35";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002541958";"45055";"CARLOS ALEXANDRE BARBOSA";"XANDY BARBOSA";"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";"45";"100";"FEDERAÇÃO PSDB CIDADANIA";"45-PSDB/23-CIDADANIA";"#NE";"";"";"";"";"ADMINISTRADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002537537";"40180";"BRUNA LIEGE DA SILVA RODRIGUES";"BRUNA RODRIGUES";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"40";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002537527";"40401";"JAQUELINE PEREIRA SILVEIRA CIBELLI DE CASTRO";"JAQUE SILVEIRA";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"40";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533046";"30321";"JUELCI DE SOUZA";"JUELCI DE SOUZA";"NOVO";"PARTIDO NOVO";"30";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"GERENTE";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533068";"30007";"NOEMI LAUREANO FERNANDES";"NOEMI FERNANDES";"NOVO";"PARTIDO NOVO";"30";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ARTISTA PLÁSTICO E ASSEMELHADOS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002544838";"16000";"PATRICIA DE CASTRO PEIXE";"PATRÍCIA PEIXE";"PSTU";"PARTIDO SOCIALISTA  DOS TRABALHADORES UNIFICADO";"16";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"PROFESSOR DE ENSINO FUNDAMENTAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002544839";"16161";"ANDERSON DA SILVA RODRIGUES";"ANDERSON SILVA";"PSTU";"PARTIDO SOCIALISTA  DOS TRABALHADORES UNIFICADO";"16";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ENGENHEIRO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533065";"30712";"CAMILA WILLEMBERG";"CAMILA WILLEMBERG";"NOVO";"PARTIDO NOVO";"30";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533073";"30030";"ANETTE SCHIEMANN PEGAS";"ANETTE SCHIEMANN";"NOVO";"PARTIDO NOVO";"30";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"SC"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533048";"30333";"TIAGO CORREIA BITENCOURT";"TIAGO BITENCOURT";"NOVO";"PARTIDO NOVO";"30";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539787";"12613";"LEIDINARA FERREIRA MARQUES";"LEIDINARA MARQUES";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"12";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ASSISTENTE SOCIAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539807";"12192";"LUIS FERNANDO PERES DOS SANTOS";"LUIS FERNANDO BRAITE";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"12";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"VEREADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539808";"12120";"MATHEUS PORCIUNCULA MACHADO POMPEO DE MATTOS";"POMPEO FILHO";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"12";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ADVOGADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539789";"12003";"POLIANA MARTINAZZO";"POLI MARTINAZZO";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"12";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"PROFESSOR DE ENSINO FUNDAMENTAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534034";"13800";"LÉLIO NUNES LOPES FILHO";"LELINHO LOPES";"PT";"PARTIDO DOS TRABALHADORES";"13";"101";"FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL";"13-PT/65-PC do B/43-PV";"#NE";"";"";"";"";"VEREADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534004";"65444";"ERICK DÊNIL MACHADO PIMENTEL";"ERICK DENIL";"PCDOB";"PARTIDO COMUNISTA DO BRASIL";"65";"101";"FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL";"13-PT/65-PC do B/43-PV";"#NE";"";"";"";"";"VEREADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534053";"13003";"MARCELO CORDEIRO";"MARCELO CORDEIRO";"PT";"PARTIDO DOS TRABALHADORES";"13";"101";"FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL";"13-PT/65-PC do B/43-PV";"#NE";"";"";"";"";"SERVIDOR PÚBLICO MUNICIPAL";"";"";"SC"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534026";"13778";"DOUGLAS JUNIOR BUTZKE";"DOUGLAS BUTZKE";"PT";"PARTIDO DOS TRABALHADORES";"13";"101";"FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL";"13-PT/65-PC do B/43-PV";"#NE";"";"";"";"";"SERVIDOR PÚBLICO MUNICIPAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534044";"13112";"DARIU FRANCISCO ALVES GARCIA";"DARIU GARCIA";"PT";"PARTIDO DOS TRABALHADORES";"13";"101";"FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL";"13-PT/65-PC do B/43-PV";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534027";"43043";"CLAUDIA AZEVEDO DE OLIVEIRA";"CLÁUDIA AZEVEDO";"PV";"PARTIDO VERDE";"43";"101";"FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL";"13-PT/65-PC do B/43-PV";"#NE";"";"";"";"";"SERVIDOR PÚBLICO ESTADUAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539053";"10444";"JOSE AIRTON RIBEIRO DE LIMA";"AIRTON LIMA";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"";"";"CE"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539092";"10300";"SERGIO PERES ALOS";"SERGIO PERES";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"DEPUTADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539089";"10220";"LEANDRO RAZERA DE VARGAS";"LEANDRO VARGAS";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ELETRICISTA E ASSEMELHADOS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539090";"10007";"ÉDERSON MOISÉS OLIVEIRA DO AMARAL";"MOISÉS DE OLIVEIRA";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539057";"10222";"RODRIGO LORENZINI ZUCCO";"DELEGADO ZUCCO";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"POLICIAL CIVIL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539106";"10456";"CHOU TSING YI";"DR CHOU YI";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"MÉDICO";"";"";"ZZ"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539087";"10333";"RODRIGO RABUSKE";"RODRIGO RABUSKE";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"CONTADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002541975";"45000";"MARISA ELOIDES SCHWARZER";"MARISA PROTETORA DE ANIMAIS";"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";"45";"100";"FEDERAÇÃO PSDB CIDADANIA";"45-PSDB/23-CIDADANIA";"#NE";"";"";"";"";"ADVOGADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002541956";"45999";"KELLEN DA COSTA CASTILHO IUNG";"KELLEN IUNG";"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";"45";"100";"FEDERAÇÃO PSDB CIDADANIA";"45-PSDB/23-CIDADANIA";"#NE";"";"";"";"";"ADVOGADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002541954";"45645";"JAQUELINE MARIA D AVILA DE SOUZA";"JAQUE D´AVILA";"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";"45";"100";"FEDERAÇÃO PSDB CIDADANIA";"45-PSDB/23-CIDADANIA";"#NE";"";"";"";"";"TÉCNICO DE LABORATÓRIO E RAIOS X";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002551738";"45005";"PAULO ROBERTO DA ROSA";"PAULO ROSA";"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";"45";"100";"FEDERAÇÃO PSDB CIDADANIA";"45-PSDB/23-CIDADANIA";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002541961";"45097";"LUCAS DIAS DE OLIVEIRA";"LUCAS DIAS";"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";"45";"100";"FEDERAÇÃO PSDB CIDADANIA";"45-PSDB/23-CIDADANIA";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535668";"22200";"ELIEL ANTÔNIO ALVES DA SILVA";"ELIEL ALVES";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ENCANADOR, SOLDADOR, CHAPEADOR E CALDEIREIRO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535664";"22789";"ADRIANA VIEIRA LARA";"ADRIANA LARA";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"DEPUTADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535671";"22777";"CLAUDIO MAXIMILIANO BRANCHIERI";"PROFESSOR CLÁUDIO BRANCHIERI";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ECONOMISTA";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535669";"22100";"MAURICIO FERNANDO SCALCO";"SCALCO";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535690";"22220";"JOSE RICARDO RIBEIRO MILANEZ";"ZÉ MILANEZ";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535699";"22193";"FELIPE COELHO PINTO";"FELIPE TORRES";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535712";"22123";"FERNANDO CECHINATO MACIEL";"PROFESSOR FERNANDO CECHINATO";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535686";"22022";"FILIPE ANTUNES GIL";"FILIPE GIL";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535692";"22232";"DEIVID VELLEDA PANDA";"YOYO PANDA";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534330";"20922";"DANIELA MACHADO DOS SANTOS";"PROF DANI";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534304";"20345";"IVANETE RODRIGUES DA ROCHA";"MISSIONÁRIA IVANETE";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534317";"20168";"FERNANDA AMANDA BOHN";"FERNANDA BOHN";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534336";"20400";"GABRIEL DIAS DA SILVA";"GABRIEL DIAS";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ADVOGADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534337";"20089";"ULBERTO NAVARRO PEREIRA";"GARRÃO";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ADVOGADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534318";"20114";"UILSON MOREIRA DROPPA";"UILSON DROPPA";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"VEREADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534331";"20001";"DEIVID SALOMÉ MARTINS GOULART";"DR.DEIVID SALOME GOULART FILHO";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ADVOGADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002537884";"44123";"LUCIANE RENATA AGAZZI";"LUCIANE AGAZZI";"UNIÃO";"UNIÃO BRASIL";"44";"104";"FEDERAÇÃO UNIÃO PROGRESSISTA";"44-UNIÃO/11-PP";"#NE";"";"";"";"";"AGRÔNOMO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002537644";"11000";"JOEL LEANDRO WILHELM";"JOEL WILHELM";"PP";"PROGRESSISTAS";"11";"104";"FEDERAÇÃO UNIÃO PROGRESSISTA";"44-UNIÃO/11-PP";"#NE";"";"";"";"";"REPRESENTANTE COMERCIAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002537886";"44444";"DIRCEU FRANCISCON";"DIRCEU FRANCISCON";"UNIÃO";"UNIÃO BRASIL";"44";"104";"FEDERAÇÃO UNIÃO PROGRESSISTA";"44-UNIÃO/11-PP";"#NE";"";"";"";"";"DEPUTADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002537650";"11555";"JULIANO FRANCZAK";"GAÚCHO DA GERAL";"PP";"PROGRESSISTAS";"11";"104";"FEDERAÇÃO UNIÃO PROGRESSISTA";"44-UNIÃO/11-PP";"#NE";"";"";"";"";"DEPUTADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002537882";"11625";"CLAUDIO ROBERTO ROSA QUEVEDO";"CLAUDIO QUEVEDO";"PP";"PROGRESSISTAS";"11";"104";"FEDERAÇÃO UNIÃO PROGRESSISTA";"44-UNIÃO/11-PP";"#NE";"";"";"";"";"PECUARISTA";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548205";"15456";"ALEXSANDRO SANTOS ARGENTA";"LECO";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"VEREADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548218";"15053";"SANDRO FIGUEIREDO DE OLIVEIRA";"SANDRO BOKA";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ENGENHEIRO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548187";"15666";"ALESSANDRO GIOVELLI FERRONY";"FERRONY";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"JORNALISTA E REDATOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548215";"15215";"SONIA REJANE FAGUNDES";"SÔNIA DO POSTO";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"SERVIDOR PÚBLICO MUNICIPAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548217";"15111";"JOSE EDUARDO CONRADO BUCHABQUI";"JOSÉ E. BUCHABQUI";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548230";"15888";"VITORINO BASEGGIO";"PROFESSOR VITORINO";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"VEREADOR";"";"";"SC"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548204";"15013";"LEOMAR MANOEL FERREIRA";"MANINHO";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"VEREADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533946";"50550";"ADRIANO TADEU HARTMANN RICOLDI";"ADRIANO RICOLDI";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"50";"102";"FEDERAÇÃO PSOL REDE";"50-PSOL/18-REDE";"#NE";"";"";"";"";"PADEIRO, CONFEITEIRO E ASSEMELHADOS";"";"";"SP"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533934";"50123";"MATHEUS PEREIRA GOMES";"MATHEUS GOMES";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"50";"102";"FEDERAÇÃO PSOL REDE";"50-PSOL/18-REDE";"#NE";"";"";"";"";"DEPUTADO";"";"";"RS"
