"candidate_id";"name";"party";"ballot_number";"summary_before";"summary_after";"summary_new";"current_office_confirmed";"current_office_label";"institutional_act_available";"phase2_review_status";"past_verified_rows";"past_nominal_unknown_rows";"past_ticket_not_applicable_rows";"past_other_population_rows";"acts_without_process_number_in_source";"source"
"210002534009";"Helen Cabral";"PT";"13730";"False";"True";"True";"True";"Vereadora de Santa Maria";"True";"new_summary_reviewed";"6";"0";"2";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534009"
"210002534008";"Ivonete Carvalho";"PT";"13677";"False";"False";"False";"False";"";"False";"additional_attempt_without_verified_summary";"3";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534008"
"210002534050";"Jeferson Fernandes";"PT";"13120";"False";"True";"True";"False";"";"False";"new_summary_reviewed";"4";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534050"
"210002534034";"Lelinho Lopes";"PT";"13800";"True";"True";"False";"False";"";"False";"no_additional_phase2_review_recorded";"7";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534034"
"210002534046";"Léo da Costa";"PT";"13333";"True";"True";"False";"False";"";"False";"no_additional_phase2_review_recorded";"1";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534046"
"210002534043";"Leonel Radde";"PT";"13007";"True";"True";"False";"False";"";"True";"no_additional_phase2_review_recorded";"4";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534043"
"210002534007";"Maneco Hassen";"PT";"13700";"False";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"5";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534007"
"210002534053";"Marcelo Cordeiro";"PT";"13003";"False";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"1";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534053"
"210002534033";"Maria Eunice";"PT";"13513";"False";"True";"True";"False";"";"False";"new_summary_reviewed";"4";"0";"2";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534033"
"210002534047";"Marina Bernardes";"PT";"13456";"True";"True";"False";"True";"Vereadora de Passo Fundo";"True";"new_other_evidence_reviewed";"1";"0";"0";"0";"2";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534047"
"210002534023";"Marina Callegaro";"PT";"13015";"True";"True";"False";"True";"Vereadora de Santa Maria";"True";"new_other_evidence_reviewed";"3";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534023"
"210002534012";"Miguel Rossetto";"PT";"13000";"True";"True";"False";"False";"";"True";"no_additional_phase2_review_recorded";"3";"0";"2";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534012"
"210002534011";"Mônica";"PT";"13789";"False";"False";"False";"False";"";"False";"additional_attempt_without_verified_summary";"5";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534011"
"210002534003";"Natasha";"PT";"13100";"True";"True";"False";"True";"Vereadora de Porto Alegre";"True";"no_additional_phase2_review_recorded";"4";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534003"
"210002534041";"Nelson Spolaor";"PT";"13999";"False";"True";"True";"False";"";"False";"new_summary_reviewed";"7";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534041"
"210002534021";"Pai Tadeu";"PT";"13777";"False";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"3";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534021"
"210002534028";"Paulo Orelha";"PT";"13888";"False";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"4";"1";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534028"
"210002534019";"Pepe Vargas";"PT";"13001";"True";"True";"False";"False";"";"True";"no_additional_phase2_review_recorded";"9";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534019"
"210002534005";"Picolotto";"PT";"13678";"False";"False";"False";"False";"";"False";"additional_attempt_without_verified_summary";"7";"1";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534005"
"210002534032";"Professor Corazza";"PT";"13130";"False";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"6";"0";"1";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534032"
"210002534045";"Professora Helenir";"PT";"13303";"True";"True";"False";"False";"";"False";"no_additional_phase2_review_recorded";"1";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534045"
"210002534042";"Professora Rita";"PT";"13213";"False";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"6";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534042"
"210002534037";"Sidi Cardoso";"PT";"13613";"False";"False";"False";"True";"Vereador de Santa Maria";"True";"new_other_evidence_reviewed";"1";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534037"
"210002534038";"Sofia Cavedon";"PT";"13400";"True";"True";"False";"False";"";"True";"no_additional_phase2_review_recorded";"7";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534038"
"210002534039";"Stela Farias";"PT";"13113";"True";"True";"False";"False";"";"True";"no_additional_phase2_review_recorded";"8";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534039"
"210002534006";"Valdir Oliveira";"PT";"13713";"False";"False";"False";"True";"Vereador de Santa Maria";"True";"new_other_evidence_reviewed";"3";"0";"1";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534006"
"210002534017";"Zé Nunes";"PT";"13500";"False";"True";"True";"False";"";"False";"new_summary_reviewed";"5";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534017"
"210002534027";"Cláudia Azevedo";"PV";"43043";"True";"True";"False";"False";"";"False";"no_additional_phase2_review_recorded";"0";"0";"1";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534027"
"210002534022";"Everaldo de Oliveira";"PV";"43430";"False";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"0";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534022"
"210002534024";"Luciane D Avila";"PV";"43999";"False";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"0";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534024"
"210002534052";"Pedro Campos";"PV";"43420";"False";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"1";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534052"
"210002534048";"Socorrista";"PV";"43192";"False";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"4";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534048"
"210002533927";"Professora Claudia Brum";"REDE";"18123";"True";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"0";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533927"
"210002533932";"Rogério Chimanski";"REDE";"18000";"True";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"0";"2";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533932"
"210002533390";"Everaldo Oliveira";"UP";"80000";"False";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"0";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533390"
"210002533391";"Samara Garcia";"UP";"80123";"False";"False";"False";"False";"";"False";"no_additional_phase2_review_recorded";"0";"0";"0";"0";"0";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533391"
